id,original,source,no_of_#,no_of_@,no_of_urls,no_of_media,created_at,text,user_id,verified,no_of_tweets,description,geo_enabled,screen_name,followers,friends,rt,fav,tweet_geo,target_value
552787599031828480,True,TweetDeck,0,0,1,0,Wed Jan 07 11:23:28 +0000 2015,"b""'It's a massacre. There are dead!' employee of Charlie Hebdo tells French media outlet before call disconnects http://t.co/Q27XnP3AS3""",64643056,True,105015,True,False,RT_com,842395,460,115,21,False,1
552829734502297600,True,TweetDeck,1,0,1,1,Wed Jan 07 14:10:54 +0000 2015,"b'#CharlieHebdo\\u2019s Charb: ""I would rather die standing up than live on my knees\\u201d http://t.co/u6f5G55osR http://t.co/jEhFMSh0Au'",14588748,False,15189,True,False,froomkin,29115,2594,2041,1039,False,1
553113395487330304,True,TweetDeck,1,0,1,1,Thu Jan 08 08:58:04 +0000 2015,b'How Parisians responded to the #CharlieHebdo attack... http://t.co/O1qrPOGOJ1 http://t.co/KnnfELpPM6',16973333,True,123835,True,False,Independent,971736,1763,378,273,False,1
553213326277500929,True,SocialFlow,0,0,1,1,Thu Jan 08 15:35:09 +0000 2015,"b'""We are all Charlie\\u201d: European newspapers show solidarity with Charlie Hebdo after attack http://t.co/xq1OQhDJVF http://t.co/jt7D6fuIBH'",3108351,True,104490,True,True,WSJ,5579009,974,343,183,False,1
552850514132873217,True,Twitter Web Client,1,1,0,1,Wed Jan 07 15:33:28 +0000 2015,"b'Tragic, powerful drawing on #CharlieHebdo by Canberra Times cartoonist @davpope http://t.co/ny2St7OiBd'",24824450,True,35794,True,True,katz,13118,1033,1082,355,False,1
552830433688571904,True,TweetDeck,1,0,1,1,Wed Jan 07 14:13:41 +0000 2015,b'Everything we know about the #CharlieHebdo attack so far\\nhttp://t.co/oqu0qi6N8v http://t.co/uLT5JPOj4t',16973333,True,123958,True,False,Independent,972469,1763,129,33,False,1
552791831390732289,True,Twitter Web Client,0,0,0,0,Wed Jan 07 11:40:17 +0000 2015,b'Appalled to hear news of apparent terrorist attack in Paris. My thoughts are with the family and friends of those killed.',2653613168,True,180,True,False,PHammondMP,11149,758,300,69,False,1
553107688591089664,True,Twitter Web Client,3,0,0,0,Thu Jan 08 08:35:23 +0000 2015,"b'Reasons for Death:\\n19th Century:World Wars, Ship Disasters, Famine, Revolutions. \\n2015: Cartoons\\n#CharlieHebdo #ParisShooting #JeSuisCharlie'",622888708,False,23512,True,False,Bongo_Bondhu,111975,38161,2096,1316,False,1
552841287670308865,True,Twitter Web Client,3,0,0,1,Wed Jan 07 14:56:48 +0000 2015,b'In 2012 the Syrian Presidents warned western governments not to back terrorism in #Syria http://t.co/ODuc7rvFNV #CharlieHebdo #ParisShooting',312696314,False,21763,True,False,Partisangirl,23700,618,133,64,False,1
553591303582523392,True,The Huffington Post,0,0,1,1,Fri Jan 09 16:37:06 +0000 2015,b'Several Paris supermarket hostages seen being evacuated in photo http://t.co/ueAtB5XvkC http://t.co/UfsJLKp7fg',26566469,True,53444,True,False,TheWorldPost,73540,335,194,79,False,1
553532736187924480,True,TweetDeck,1,0,1,0,Fri Jan 09 12:44:23 +0000 2015,"b'Saudi government to give 1,000 lashes today, outside a mosque, to a Saudi blogger who ""insulted islam\\u201d #jesuischarlie http://t.co/q8WzV7dkiO'",6705042,True,48803,True,False,bengoldacre,369901,1980,162,30,False,1
553582251616010240,True,TweetDeck,1,0,0,0,Fri Jan 09 16:01:08 +0000 2015,b'#BREAKING Police launch assault where Charlie Hebdo suspects holed up: official source',380648579,True,64684,True,False,AFP,311353,483,487,58,False,1
553144384737525762,True,Camera on iOS,2,0,0,1,Thu Jan 08 11:01:12 +0000 2015,b'Parisians gather under rain by Notre Dame to mourn #CharlieHebdo killings #Jesuischarlie http://t.co/618DSKj5bV',224653925,False,257,True,False,RuthBenderParis,394,198,120,77,False,1
553149253363576832,True,Twitter for iPad,3,0,0,1,Thu Jan 08 11:20:33 +0000 2015,b'The pen is mightier than the sword. Cartoonists respond to terror in France #CharlieHebdo #JeSuisCharlie #auspol http://t.co/ZBwwQOGElr',408200652,True,4486,True,False,Feeney4Batman,6946,650,215,143,False,1
552840964025626624,True,Twitter Web Client,2,0,0,1,Wed Jan 07 14:55:31 +0000 2015,"b'A dark day for freedom of expression, an appalling human tragedy. #JeSuisCharlie #CharlieHebdo http://t.co/IaTCXg8iD4'",344613908,False,8730,True,False,amnestypress,8483,3102,957,300,False,1
553192373728342016,True,TweetDeck,1,0,0,0,Thu Jan 08 14:11:54 +0000 2015,"b'Saying #JeSuisCharlie or ""I stand with Charlie"" isn\'t an endorsement of their cartoons, IMO. It\'s defending right to satirise without harm.'",22021978,False,154652,True,False,sunny_hundal,50711,925,120,121,False,1
552832738542514176,True,Twitter for iPad,1,0,0,0,Wed Jan 07 14:22:50 +0000 2015,"b'When freedom is attacked, stand up, stand together, and stand strong. Ignorance, evil, stupidity, extremism... Enough! #CharlieHebdo'",67973271,True,6626,True,False,lindenashby,156874,161,1026,643,False,1
552807236339507200,True,Twitter Web Client,2,0,0,1,Wed Jan 07 12:41:30 +0000 2015,b'RT #JeSuisCharlie In support of #CharlieHebdo. http://t.co/EvNntxSRIc',2222123156,False,7453,True,False,Journalism2ls,9485,956,436,60,False,1
553145736045801472,True,SocialFlow,1,0,1,1,Thu Jan 08 11:06:35 +0000 2015,b'France marks minute of silence for victims of #CharlieHebdo http://t.co/YkwO7nZxcb http://t.co/HK1sqKai84',742143,True,189145,True,False,BBCWorld,8423594,61,762,521,False,1
553539504146231298,True,Twitter Web Client,0,0,1,0,Fri Jan 09 13:11:16 +0000 2015,"b'DEVELOPING: Women, children held in second Paris hostage situation; may be related to massacre http://t.co/F4K3C1lot7'",1367531,True,190248,True,False,FoxNews,4734358,381,206,50,False,1
552847035108323329,True,TweetDeck,2,1,0,1,Wed Jan 07 15:19:39 +0000 2015,"b'He drew first, by @davpope #CharlieHebdo #JeSuisCharlie http://t.co/X5w0XRsrJJ'",413157362,False,7818,True,False,IlanBenZion,1914,1041,182,61,False,1
552838559393013760,True,Twitchy.com,1,0,1,0,Wed Jan 07 14:45:58 +0000 2015,"b""Sally Kohn compares today's #CharlieHebdo attack to all the 'Christians or Jews killing in name of religion' http://t.co/v3ScYGoWOX""",469194846,True,31886,True,False,TwitchyTeam,176905,3949,127,24,False,1
552789443644751872,True,Twitter for iPad,1,0,0,1,Wed Jan 07 11:30:48 +0000 2015,"b'If this cartoon is why #CharlieHebdo staff have been shot at, all publications should show solidarity and republish http://t.co/LGuUi7dj1u'",305134471,False,44469,True,False,JPSargeant78,2292,1559,493,167,False,1
552805450350362625,True,Twitter Web Client,1,0,0,0,Wed Jan 07 12:34:24 +0000 2015,"b'#CharlieHebdo Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises'",1707427058,True,3648,True,True,simon_schama,33124,1059,4692,2210,False,1
553506946054369280,True,Twitter for iPhone,1,0,0,1,Fri Jan 09 11:01:54 +0000 2015,b'Think this ticks all the boxes.\\n\\n#JeSuisCharlie http://t.co/TTbO4qHjp9',86516574,False,7188,True,False,DenCroke,291,549,2344,1785,False,1
553108170726719488,True,TweetDeck,1,0,1,1,Thu Jan 08 08:37:18 +0000 2015,b'#JeSuisCharlie vigils held around the world - in pictures http://t.co/JlcL5LdY69 (Pic: E CASTRO-MENDIVIL/REUTERS) http://t.co/WY0KSMSWS6',16343974,True,199918,True,True,Telegraph,785280,265,119,81,False,1
553543395017510912,True,TweetDeck,1,0,0,1,Fri Jan 09 13:26:44 +0000 2015,b'Photo of man that is holding hostages in the second location in #Paris http://t.co/nc0lFlm93c',2566535282,False,18221,True,False,rConflictNews,14552,727,110,27,False,1
553590463354380288,True,Twitter Web Client,1,0,1,0,Fri Jan 09 16:33:46 +0000 2015,"b'#BREAKING Reports: Cherif Kouachi, 32, and older brother Said, 34, suspected of Charlie Hebdo attack are dead: http://t.co/7tGdSv4fr8'",15754281,True,107156,True,False,USATODAY,1412177,781,174,60,False,1
553199664720543744,True,TweetDeck,1,0,1,1,Thu Jan 08 14:40:52 +0000 2015,b'#JeSuisCharlie rallies held worldwide to condemn Paris massacre (PHOTOS) http://t.co/EnwxH90grB http://t.co/hzH208lEB2',64643056,True,105430,True,False,RT_com,847032,460,131,57,False,1
552847488571678720,True,Twitter Web Client,1,0,1,0,Wed Jan 07 15:21:27 +0000 2015,b'Breitbart has reprinted some of the cartoons that prompted today\\u2019s attack http://t.co/E68zb7VPx8 #StreisandEffectForGood',6160792,False,116593,True,True,Nero,40420,2135,182,124,False,1
552832232197746688,True,Twitter for iPad,1,0,0,0,Wed Jan 07 14:20:49 +0000 2015,b'The #CharlieHebdo shooting is an act of terror - violence with a political motive - but well within our existing threat assessment.',138787319,True,2469,True,False,PJCrowley,56708,622,313,9,False,1
553545386082979841,True,TweetDeck,1,0,1,1,Fri Jan 09 13:34:39 +0000 2015,b'Police release pictures of man and woman suspected of shooting a policewoman in #ParisAttacks http://t.co/zZIgbWOmcP http://t.co/FWKi6cYfk4',7587032,True,122508,True,False,SkyNews,1793304,17,215,39,False,1
552822812281692160,True,Twitter Web Client,1,0,0,1,Wed Jan 07 13:43:24 +0000 2015,"b'If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie http://t.co/BscweTbElz'",36093269,False,1242,True,False,Arsova,309,1385,252,94,False,1
553526191399776257,True,Twitter Web Client,0,0,1,0,Fri Jan 09 12:18:22 +0000 2015,"b'""After twenty years of writing about Muslim fundamentalist violence, I am running out of synonyms for atrocity"" http://t.co/ngPatcYWYc'",2927067043,False,21,True,False,thevichar,56,56,105,15,False,1
552841185199263745,True,TweetDeck,1,1,1,1,Wed Jan 07 14:56:24 +0000 2015,"b'@FT\'s Tony Barber describes #CharlieHebdo as ""editorially foolish"" and ""stupid""  http://t.co/dFan6rptkM http://t.co/cmiaUNA0eO'",460005853,True,4574,True,True,LukeReuters,13622,600,113,32,False,1
552850611524599808,True,Twitter Web Client,1,1,0,1,Wed Jan 07 15:33:51 +0000 2015,"b""Cartoon by @davpope sums up today's grim events #JeSuisCharlie http://t.co/nISvINjndM""",513159493,False,2813,True,True,metrokenny,1650,1933,141,34,False,1
553234578086055937,True,Twitter for iPhone,1,0,0,0,Thu Jan 08 16:59:36 +0000 2015,"b""Cartoonists don't deserve death for artwork. But I am not #CharlieHebdo. Their racist content doesn't become courageous because ppl died.""",44361097,False,262265,True,False,kim_tastiic,12608,235,151,142,False,1
553553331671408641,True,TweetDeck,1,0,1,1,Fri Jan 09 14:06:13 +0000 2015,b'Armed police arrest young people on a scooter as they arrive near kosher store #ParisAttacks http://t.co/M4aH8CyXma http://t.co/rjTNwgJn8l',7587032,True,122514,True,False,SkyNews,1793658,17,841,171,False,1
552844104418091008,True,TweetDeck,1,0,0,1,Wed Jan 07 15:08:00 +0000 2015,"b'#CharlieHebdo editor, assassinated today, said in 2012: ""I prefer to die standing than to live on my knees."" http://t.co/B3tWnIyYN9'",495464885,False,6860,True,False,grasswire,51043,38846,3299,2179,False,1
552827966950866945,True,iOS,1,0,0,1,Wed Jan 07 14:03:53 +0000 2015,"b'I apologise for rough translation. \\n\\n""Freedom of expression is spilling ink,  not shedding blood.""\\n\\n#JeSuisCharlie http://t.co/V1SjjmPaC0'",311849071,False,80988,True,True,Boeufblogginon,2706,1910,294,127,False,1
552836913091330051,True,Twitter Web Client,0,0,0,1,Wed Jan 07 14:39:25 +0000 2015,"b'Charlie Hebdo editor St\\xe9phane Charbonnier, killed today, on the ""dead or alive"" list of AQAP (Inspire, March 1 2013) http://t.co/MptFsbYWEz'",130184065,False,10692,True,True,DanieleRaineri,9923,899,213,61,False,1
552841006799159296,True,TweetDeck,1,0,0,0,Wed Jan 07 14:55:41 +0000 2015,"b'Dear editors: every time your media organization censors a #CharlieHebdo cartoon, you are enabling and justifying mass murder. Love, Josh'",16900353,False,41133,True,True,joshuafoust,18819,954,154,133,False,1
553560480586166272,True,SocialFlow,0,0,1,0,Fri Jan 09 14:34:37 +0000 2015,b'PHOTO: Police release a photo of an accomplice to man who has taken at least five people hostage in Paris market: http://t.co/GdjPjbqbLs',51241574,True,97589,True,False,AP,4553376,7352,139,39,False,1
553206304396038145,True,TweetDeck,1,1,1,1,Thu Jan 08 15:07:15 +0000 2015,"b'Front pages from around the world, as publications react to #CharlieHebdo attack: http://t.co/hrslXlve4D via @Newseum http://t.co/ZD62G2klC7'",15754281,True,107056,True,False,USATODAY,1409930,781,182,101,False,1
552817918220984320,True,TweetDeck,1,0,0,1,Wed Jan 07 13:23:57 +0000 2015,"b'\\u201cIf liberty means anything at all, it means the right to tell people what they do not want to hear.\\u201d #CharlieHebdo http://t.co/QbSEVIFv2X'",164397041,True,27187,True,True,justinjm1,6880,1628,541,310,False,1
552817146166652928,True,Twitter for iPhone,1,1,0,1,Wed Jan 07 13:20:53 +0000 2015,b'#charliehebdo @GLove39: The world would be a far better place if all religious fanatics followed this advice http://t.co/aRyHdZdD88',617854798,False,32299,True,False,MaggieJordanACN,12821,1573,466,298,False,1
553100996855885824,True,Twitter Web Client,1,0,0,0,Thu Jan 08 08:08:48 +0000 2015,"b""I'm so sick of ppl tiptoeing around the fact that this was an ISLAMIC attack. The politically correct bullshit needs to stop. #CharlieHebdo""",397756361,False,9525,True,True,JaclynGlenn,43728,177,230,312,False,1
553591093498224640,True,TweetDeck,2,1,1,1,Fri Jan 09 16:36:16 +0000 2015,b'Breaking News: Local Mayor tells @CNN #CharlieHebdo suspects #Kouachi bros are dead. http://t.co/HlhbTJmm1D http://t.co/xufmRl174D',227837742,True,45853,True,False,AC360,508580,132,134,68,False,1
553555207410700289,True,SocialFlow,0,0,1,0,Fri Jan 09 14:13:40 +0000 2015,b'25 journalists from Charlie Hebdo took their first step toward publishing their next issue http://t.co/v5p4m6CfDR',807095,True,163240,True,False,nytimes,14706633,961,256,181,False,1
553476288103477249,True,Twitter Web Client,1,2,0,1,Fri Jan 09 09:00:04 +0000 2015,"b""UnReal Toon: #CharlieHebdo's cartoonists in great demand \\n(via @sagarcartoonist, with @ajayendar) http://t.co/KKF0DgCnL4""",292765961,False,22793,True,False,TheUnRealTimes,95353,1102,169,75,False,1
552801724898226176,True,Twitter for iPhone,1,0,0,0,Wed Jan 07 12:19:36 +0000 2015,b'Fact: Most every journalist in India will stand with #CharlieHebdo. But not one publication will reprint their most controversial work.',47685065,True,32967,True,True,dhume,55677,402,580,200,False,1
553487625815064576,True,Twitter for iPhone,1,2,0,0,Fri Jan 09 09:45:07 +0000 2015,"b""Stop today's flogging of @raif_badawi @UKinSaudiArabia. You Can't 'condemn' Charlie hebdo attack yet flog/imprison freethinkers! #FreeRaif""",142696824,False,8775,False,False,MaryamNamazie,13376,777,322,170,False,1
553550030553243650,True,TweetDeck,1,0,1,1,Fri Jan 09 13:53:06 +0000 2015,"b'""Armed and dangerous."" Appeal for info about suspects in policewoman shooting. #ParisAttacks http://t.co/zZIgbWOmcP http://t.co/lu5QEp82OU'",7587032,True,122513,True,False,SkyNews,1793618,17,154,33,False,1
553137557601812480,True,Hootsuite,1,0,1,1,Thu Jan 08 10:34:05 +0000 2015,"b'UPDATED: Blast erupts near French mosque in wake of #CharlieHebdo attack, according to report http://t.co/MDJT3YSq5i http://t.co/3vqFRmTB1V'",14173315,True,45141,True,False,NBCNews,2002780,2892,143,46,False,1
553590961486696448,True,TweetDeck,1,0,1,0,Fri Jan 09 16:35:45 +0000 2015,"b'Reports say #CharlieHebdo suspects have been killed, hostages freed in both locations. http://t.co/EBbK7ny8Cx'",1367531,True,190262,True,False,FoxNews,4735623,381,513,374,False,1
552833393734721537,True,Twitter Web Client,2,0,0,1,Wed Jan 07 14:25:26 +0000 2015,b'A picture that sums up #islam. #CharlieHebdo http://t.co/hx7uzbIEXM',282670739,False,38600,True,False,redbrasco,4768,2714,165,82,False,1
553227906449960961,True,TweetDeck,1,0,0,0,Thu Jan 08 16:33:06 +0000 2015,"b""#BREAKING IS radio praises Charlie Hebdo attackers as 'heroes'""",380648579,True,64591,True,False,AFP,301209,482,169,18,False,1
553181386069143552,True,Twitter Web Client,1,0,0,0,Thu Jan 08 13:28:14 +0000 2015,"b'I may not agree with what you draw but I will defend your right to draw it. That, my friends, is the whole point. #CharlieHebdo'",92181348,False,1879,True,False,condeHRW,906,330,278,201,False,1
553509181446443008,True,Twitter Web Client,2,0,0,1,Fri Jan 09 11:10:47 +0000 2015,"b""While horrified with #CharlieHebdo, let's not forget #RaifBadawi. 50 lashes today in Jeddah, first batch of 1000!! :( http://t.co/l8ACRZuhVZ""",16887934,False,7245,True,True,mindthrust,5469,2653,149,32,False,1
552829031075553281,True,Twitter Web Client,1,0,0,0,Wed Jan 07 14:08:06 +0000 2015,"b""Seeing condemnations from Muslim figures, worldwide. Tmrw, there will be articles on 'why don't they condemn terrorism?' Sigh. #CharlieHebdo""",250603308,False,49166,True,True,hahellyer,17990,1977,196,104,False,1
553181500104269824,True,Twitter Web Client,1,0,0,1,Thu Jan 08 13:28:41 +0000 2015,b'The pen is mighter than the sword #JeSuisCharlie http://t.co/wYYLQLXChI',566312210,False,30069,True,False,heartsincamelot,3178,1977,186,103,False,1
552833942777511937,True,Twitter for iPad,1,0,0,1,Wed Jan 07 14:27:37 +0000 2015,"b'You can take offence, disapprove, demonstrate; but not silence or kill. We will not be intimidated. #JeSuisCharlie http://t.co/uil7iv8zaF'",42371615,False,86187,True,False,sturdyAlex,24233,1055,212,106,False,1
553183067670843392,True,Twitter Web Client,1,0,1,0,Thu Jan 08 13:34:55 +0000 2015,"b'#CharlieHebdo will publish Wednesday, writer Patrick Pelloux tells CNN affiliate BFMTV. http://t.co/ZBKD5DObyk'",428333,True,37150,True,False,cnnbrk,22666349,113,259,285,False,1
553569060882235392,True,Twitter Web Client,1,1,0,1,Fri Jan 09 15:08:43 +0000 2015,"b'Special forces evacuate local residents in Saint-Mande, near Porte de Vincennes in Paris. Photo @MartinBureau1 #AFP http://t.co/qvljWjKFWa'",868112707,False,4652,True,False,AFPphoto,37072,242,191,34,False,1
552830668607348736,True,Twitter Web Client,6,0,0,0,Wed Jan 07 14:14:37 +0000 2015,"b'Brilliant #CharlieHebdo satirists did not attack #Islam, but poked fun @ #intolerance &amp; #extremism of all kind inc #racism &amp; #islamophobia.'",47624589,False,7182,True,True,bouckap,20400,592,187,144,False,1
552800222553079809,True,Twitter Web Client,1,0,0,1,Wed Jan 07 12:13:38 +0000 2015,b'There is never justification for violence because one is offended by a cartoon. Ever. #CharlieHebdo http://t.co/RhBpC5Iwh9',558040899,False,2327,True,True,AnnTelnaes,3039,441,243,133,False,1
